QualifiedName,Name,Complexity,Coupling,Size,Lack of Cohesion,CBO,RFC,SRFC,DIT,NOC,WMC,LOC,CMLOC,NOF,NOSF,NOM,NOSM,NORM,LCOM,LCAM,LTCC,ATFD,SI,#(C&I),#C,#I,LOC,AC,EC,Abs,Ins,ND,WMC,MCC,NBD,LOC,#Pa,#MC,#AF
org.openqa.selenium.remote.server.handler.interactions.touch.DoubleTapOnElement,DoubleTapOnElement,low-medium,low-medium,low,low,8,17,9,3,0,4,19,16,1,1,4,0,0,0.5,0.5,0.5,0,0,,,,19,,,,,,4,,,,,,
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.DoubleTapOnElement.public DoubleTapOnElement( Session ): void,DoubleTapOnElement( Session ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.DoubleTapOnElement.public call( ): Void,call( ): Void,low,medium-high,low,low,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,0,6,1
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.DoubleTapOnElement.public setJsonParameters( Map ): void,setJsonParameters( Map ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,2,2
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.DoubleTapOnElement.public toString( ): String,toString( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.DoubleTapOnElement->elementId,elementId : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.DoubleTapOnElement->ELEMENT,static final ELEMENT : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.openqa.selenium.remote.server.handler.interactions.touch.Down,Down,low-medium,low,low,low,5,13,6,3,0,6,26,21,2,2,4,0,0,0.5,0.5,0.833,0,0,,,,26,,,,,,6,,,,,,
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.Down.public Down( Session ): void,Down( Session ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.Down.public call( ): Void,call( ): Void,low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,0,3,2
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.Down.public setJsonParameters( Map ): void,setJsonParameters( Map ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,11,1,7,6
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.Down.public toString( ): String,toString( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Down->X,static final X : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Down->Y,static final Y : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Down->x,x : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Down->y,y : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.openqa.selenium.remote.server.handler.interactions.touch.Flick,Flick,low-medium,low-medium,low-medium,low,9,19,11,3,0,14,54,41,6,6,4,0,0,0.5,0.5,0.833,0,0,,,,54,,,,,,14,,,,,,
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.Flick.public Flick( Session ): void,Flick( Session ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.Flick.public call( ): Void,call( ): Void,low,medium-high,low,low,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,10,0,7,7
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.Flick.public setJsonParameters( Map ): void,setJsonParameters( Map ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,26,1,21,21
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.Flick.public toString( ): String,toString( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Flick->elementId,elementId : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Flick->speed,speed : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Flick->ELEMENT,static final ELEMENT : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Flick->SPEED,static final SPEED : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Flick->XOFFSET,static final XOFFSET : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Flick->XSPEED,static final XSPEED : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Flick->YOFFSET,static final YOFFSET : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Flick->YSPEED,static final YSPEED : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Flick->xOffset,xOffset : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Flick->xSpeed,xSpeed : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Flick->yOffset,yOffset : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Flick->ySpeed,ySpeed : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.openqa.selenium.remote.server.handler.interactions.touch.LongPressOnElement,LongPressOnElement,low-medium,low-medium,low,low,8,17,9,3,0,4,19,16,1,1,4,0,0,0.5,0.5,0.5,0,0,,,,19,,,,,,4,,,,,,
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.LongPressOnElement.public LongPressOnElement( Session ): void,LongPressOnElement( Session ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.LongPressOnElement.public call( ): Void,call( ): Void,low,medium-high,low,low,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,0,6,1
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.LongPressOnElement.public setJsonParameters( Map ): void,setJsonParameters( Map ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,2,2
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.LongPressOnElement.public toString( ): String,toString( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.LongPressOnElement->elementId,elementId : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.LongPressOnElement->ELEMENT,static final ELEMENT : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.openqa.selenium.remote.server.handler.interactions.touch.Move,Move,low-medium,low,low,low,5,13,6,3,0,6,26,21,2,2,4,0,0,0.5,0.5,0.833,0,0,,,,26,,,,,,6,,,,,,
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.Move.public Move( Session ): void,Move( Session ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.Move.public call( ): Void,call( ): Void,low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,0,3,2
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.Move.public setJsonParameters( Map ): void,setJsonParameters( Map ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,11,1,7,6
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.Move.public toString( ): String,toString( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Move->X,static final X : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Move->Y,static final Y : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Move->x,x : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Move->y,y : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.openqa.selenium.remote.server.handler.interactions.touch.Scroll,Scroll,low-medium,low-medium,low,low,9,20,12,3,0,8,35,28,3,3,4,0,0,0.667,0.5,0.5,0,0,,,,35,,,,,,8,,,,,,
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.Scroll.public Scroll( Session ): void,Scroll( Session ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.Scroll.public call( ): Void,call( ): Void,low,medium-high,low,low,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,10,0,7,6
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.Scroll.public setJsonParameters( Map ): void,setJsonParameters( Map ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,13,1,9,9
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.Scroll.public toString( ): String,toString( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Scroll->elementId, elementId : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Scroll->xOffset, xOffset : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Scroll->yOffset, yOffset : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Scroll->ELEMENT,static final ELEMENT : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Scroll->XOFFSET,static final XOFFSET : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Scroll->YOFFSET,static final YOFFSET : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.openqa.selenium.remote.server.handler.interactions.touch.SingleTapOnElement,SingleTapOnElement,low-medium,low-medium,low,low,8,18,10,3,0,6,20,17,1,1,4,0,0,0.5,0.5,0.5,0,0,,,,20,,,,,,6,,,,,,
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.SingleTapOnElement.public SingleTapOnElement( Session ): void,SingleTapOnElement( Session ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.SingleTapOnElement.public call( ): Void,call( ): Void,low,medium-high,low,low,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,0,6,1
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.SingleTapOnElement.public setJsonParameters( Map ): void,setJsonParameters( Map ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,5,1,4,4
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.SingleTapOnElement.public toString( ): String,toString( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.SingleTapOnElement->elementId,elementId : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.SingleTapOnElement->ELEMENT,static final ELEMENT : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.openqa.selenium.remote.server.handler.interactions.touch.Up,Up,low-medium,low,low,low,5,13,6,3,0,6,26,21,2,2,4,0,0,0.5,0.5,0.833,0,0,,,,26,,,,,,6,,,,,,
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.Up.public Up( Session ): void,Up( Session ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.Up.public call( ): Void,call( ): Void,low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,0,3,2
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.Up.public setJsonParameters( Map ): void,setJsonParameters( Map ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,11,1,7,6
<Method>org.openqa.selenium.remote.server.handler.interactions.touch.Up.public toString( ): String,toString( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Up->X,static final X : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Up->Y,static final Y : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Up->x,x : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.handler.interactions.touch.Up->y,y : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Package>org.openqa.selenium.remote.server.handler.internal,org.openqa.selenium.remote.server.handler.internal,low,low,low,low,,,,,,13,42,,,,,,,,,,,,2,2,0,42,3,2,0,0.4,0.6,13,,,,,,
org.openqa.selenium.remote.server.handler.internal.ArgumentConverter,ArgumentConverter,low,low,low,low,3,12,11,1,0,7,22,20,1,0,2,0,0,0,0.333,0,1,0,,,,22,,,,,,7,,,,,,
<Method>org.openqa.selenium.remote.server.handler.internal.ArgumentConverter.public ArgumentConverter( KnownElements ): void,ArgumentConverter( KnownElements ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,1
<Method>org.openqa.selenium.remote.server.handler.internal.ArgumentConverter.public apply( Object ): Object,apply( Object ): Object,low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,18,1,12,2
<Field>org.openqa.selenium.remote.server.handler.internal.ArgumentConverter->knownElements,final knownElements : KnownElements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.openqa.selenium.remote.server.handler.internal.ResultConverter,ResultConverter,low,low,low,low,1,13,7,1,0,6,20,18,1,0,2,0,0,0,0.333,0,0,0,,,,20,,,,,,6,,,,,,
<Method>org.openqa.selenium.remote.server.handler.internal.ResultConverter.public ResultConverter( KnownElements ): void,ResultConverter( KnownElements ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,1
<Method>org.openqa.selenium.remote.server.handler.internal.ResultConverter.public apply( Object ): Object,apply( Object ): Object,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,16,1,7,1
<Field>org.openqa.selenium.remote.server.handler.internal.ResultConverter->knownElements,final knownElements : KnownElements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Package>org.openqa.selenium.remote.server.handler.mobile,org.openqa.selenium.remote.server.handler.mobile,low,low,low,low,,,,,,7,26,,,,,,,,,,,,2,2,0,26,0,2,0,1,0,7,,,,,,
org.openqa.selenium.remote.server.handler.mobile.GetNetworkConnection,GetNetworkConnection,low-medium,low,low,low,4,25,3,2,0,3,9,8,0,0,3,0,0,0,0.333,0,0,0,,,,9,,,,,,3,,,,,,
<Method>org.openqa.selenium.remote.server.handler.mobile.GetNetworkConnection.public GetNetworkConnection( Session ): void,GetNetworkConnection( Session ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
<Method>org.openqa.selenium.remote.server.handler.mobile.GetNetworkConnection.public call( ): ConnectionType,call( ): ConnectionType,low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,3,0
<Method>org.openqa.selenium.remote.server.handler.mobile.GetNetworkConnection.public toString( ): String,toString( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
org.openqa.selenium.remote.server.handler.mobile.SetNetworkConnection,SetNetworkConnection,low-medium,low,low,low,4,33,9,2,0,4,17,15,1,0,4,0,0,0,0.5,0.5,0,0,,,,17,,,,,,4,,,,,,
<Method>org.openqa.selenium.remote.server.handler.mobile.SetNetworkConnection.public SetNetworkConnection( Session ): void,SetNetworkConnection( Session ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
<Method>org.openqa.selenium.remote.server.handler.mobile.SetNetworkConnection.public call( ): Number,call( ): Number,low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,5,1
<Method>org.openqa.selenium.remote.server.handler.mobile.SetNetworkConnection.public setJsonParameters( Map ): void,setJsonParameters( Map ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,1,4,1
<Method>org.openqa.selenium.remote.server.handler.mobile.SetNetworkConnection.public toString( ): String,toString( ): String,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,2,1
<Field>org.openqa.selenium.remote.server.handler.mobile.SetNetworkConnection->type,volatile type : ConnectionType,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Package>org.openqa.selenium.remote.server.jmx,org.openqa.selenium.remote.server.jmx,low,low,low-medium,low,,,,,,57,194,,,,,,,,,,,,7,4,3,194,1,0,0.429,0,0.571,57,,,,,,
org.openqa.selenium.remote.server.jmx.JMXHelper,JMXHelper,low,low,low,low,1,7,5,1,0,6,18,17,0,0,2,0,0,0,0.333,0,1,0,,,,18,,,,,,6,,,,,,
<Method>org.openqa.selenium.remote.server.jmx.JMXHelper.public register( Object ): MBean,register( Object ): MBean,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,11,1,4,0
<Method>org.openqa.selenium.remote.server.jmx.JMXHelper.public unregister( ObjectName ): void,unregister( ObjectName ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,6,1,2,0
org.openqa.selenium.remote.server.jmx.MBean,MBean,low-medium,low,low-medium,medium-high,3,59,49,1,0,37,158,126,5,0,16,0,0,0.68,0.714,0.857,0,0,,,,158,,,,,,37,,,,,,
org.openqa.selenium.remote.server.jmx.MBean.AttributeInfo,AttributeInfo,low,low,low,low,0,3,1,1,0,3,16,11,4,0,2,0,0,0,0.333,0,0,0,,,,16,,,,,,3,,,,,,
org.openqa.selenium.remote.server.jmx.MBean.OperationInfo,OperationInfo,low,low,low,low,0,2,0,1,0,2,10,6,3,0,2,0,0,0.333,0.333,0,0,0,,,,10,,,,,,2,,,,,,
<Method>org.openqa.selenium.remote.server.jmx.MBean. MBean( Object ): void, MBean( Object ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,18,1,19,5
<Method>org.openqa.selenium.remote.server.jmx.MBean.private collectAttributeInfo( Object ): void,collectAttributeInfo( Object ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,1,6,0
<Method>org.openqa.selenium.remote.server.jmx.MBean.private collectOperationInfo( Object ): void,collectOperationInfo( Object ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,1,6,0
<Method>org.openqa.selenium.remote.server.jmx.MBean.private findGetter( Method ): Method,findGetter( Method ): Method,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,15,1,14,0
"<Method>org.openqa.selenium.remote.server.jmx.MBean.private findMethod( Class, String ): Method","findMethod( Class, String ): Method",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,2,5,0
<Method>org.openqa.selenium.remote.server.jmx.MBean.private findSetter( Method ): Method,findSetter( Method ): Method,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,13,1,16,0
<Method>org.openqa.selenium.remote.server.jmx.MBean.private generateObjectName( Object ): ObjectName,generateObjectName( Object ): ObjectName,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,15,1,14,0
<Method>org.openqa.selenium.remote.server.jmx.MBean.public getAttribute( String ): Object,getAttribute( String ): Object,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,12,1,8,2
<Method>org.openqa.selenium.remote.server.jmx.MBean.private getAttributeInfo( Method ): AttributeInfo,getAttributeInfo( Method ): AttributeInfo,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,10,1,9,0
<Method>org.openqa.selenium.remote.server.jmx.MBean.public getAttributes( String ): AttributeList,getAttributes( String ): AttributeList,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,0,0
<Method>org.openqa.selenium.remote.server.jmx.MBean.public getMBeanInfo( ): MBeanInfo,getMBeanInfo( ): MBeanInfo,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,1
<Method>org.openqa.selenium.remote.server.jmx.MBean.public getObjectName( ): ObjectName,getObjectName( ): ObjectName,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.openqa.selenium.remote.server.jmx.MBean.private getOperationInfo( Method ): OperationInfo,getOperationInfo( Method ): OperationInfo,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,1,3,0
"<Method>org.openqa.selenium.remote.server.jmx.MBean.public invoke( String, Object, String ): Object","invoke( String, Object, String ): Object",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,7,3,3,2
<Method>org.openqa.selenium.remote.server.jmx.MBean.public setAttribute( Attribute ): void,setAttribute( Attribute ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,6,1,5,2
<Method>org.openqa.selenium.remote.server.jmx.MBean.public setAttributes( AttributeList ): AttributeList,setAttributes( AttributeList ): AttributeList,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,0,0
<Field>org.openqa.selenium.remote.server.jmx.MBean->attributeMap,final attributeMap : Map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.jmx.MBean->bean,final bean : Object,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.openqa.selenium.remote.server.jmx.MBean->beanInfo,final beanInfo : MBeanInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
